雄伟; 灯火辉煌; 如梦如幻,车水马龙; 列车呼啸而过,,,清晰的空间布局（铁路桥与公路桥）,交通功能完善; 双层式铁路公路两用,雄伟; 如梦如幻; 标志性建筑,充满活力; 见证变迁; 永恒经典,承载记忆与荣耀; 时代进步; 中国桥梁建设里程碑; 南京与中国的骄傲
,,,,,,,,
,,,,路线清晰（从上元门站到宝塔桥）,公共交通可达性好,,,
可以拍照打卡,,步行458米; 骑行3.1km,食物香气,路线清晰（地铁+公交/骑行）,设施齐全（小吃、饮品、娱乐）; 方便亲子活动; 易于导航,有特色; 有设计感; 出片,放松; 浪漫; 有活力,怀旧（绿皮火车）; 文艺; 有故事
明媚灿烂的春天; 郁郁葱葱的夏天; 落寞金黄的秋天; 清冷寂寥的冬天,,,,清晰的空间布局（从咖啡店到滨江风光带只需过马路）,便利的配套设施（咖啡店+滨江步道）,一眼百年的浪漫; 四季皆美,浪漫; 宁静; 有氛围感,历史感; 怀旧; 有故事
,,,,路线规划需求,,,,
迷人; 碧蓝色; 像一幅摊开的画卷; 古今同框,,,,,,迷人; 像一幅摊开的画卷; 有设计感; 精致; 有视觉冲击力,浪漫; 有氛围感; 有历史感; 有现代感; 宁静,古今同框; 有文化底蕴; 有金陵特色; 有象征意义
静谧; 出片; 璀璨; 尽收眼底,,晚风轻轻吹拂,,路线清晰; 观景方位明确,灯光定时开放; 游轮服务规范; 观景设施齐全,犹如幻境; 发光观景平台设计感强; 出片效果好,静谧; 柔和; 幻境般的灯光氛围,城市与自然融合; 历史地标展示城市特色
秀美; 宽阔; 滚滚东流; 彩云霞飞; 逾加美丽,,,,,,秀美; 魅力无限; 和谐共生; 逾加美丽,勃勃生机; 和谐共生,历史变迁（从被遗忘到跨江发展）; 文化意象（虎踞龙盘）; 历史延续（古今辉映）
好看,浪花声,打水漂; 潮汐变化; 石阶不平需注意,,路线清晰（沿江边步行可达玻璃桥）,设施齐全（书店、咖啡厅、餐厅）,好看; 有设计感; 文艺,浪漫; 放松; 安静,历史工业风; 怀旧
神秘之感,,冷雨带来的寒冷感,,,,有设计感; 有历史感,神秘; 冷清,有历史感; 有故事
非常好看; 很好,,,,路线清晰（沿南堡公园前的路直走）,收费电梯维修导致部分功能受限；玻璃栈道免费开放,好看; 出片,宁静; 放松; 适合学生,地标性建筑; 历史感
,,道路坎坷崎岖（触觉）,,路线清晰（从浦口到中山码头再到雨花台）,轮渡价格便宜实用（2元）；江南路段使用不便,江北新区绿化好,江北新区没什么人气；江南路段拥挤,
不能再美了,,,,,,出片; 有设计感; 美,浪漫; 放松; 宁静,让人联想到海边城市
开阔; 出片; 有历史感,无法判断,舒服（吹江风）,无法判断,路线清晰（南衔铁路轮渡栈桥遗址，北仰南京长江大桥）,设施齐全; 安全; 有文化展示功能,有设计感; 有历史感; 协调; 精致,放松; 浪漫; 有氛围感; 宁静,有历史感; 有故事; 有文化底蕴
,,,,,经营状况良好; 地铁建设多年但不影响人流,,有历史感,鼓楼滨江老下关地区首个现代化商场; 金钱豹曾是标志性餐饮品牌
,货船穿过江水的声音,江风吹拂,,熟悉的空间路径（经常散步）,适合散步放松,,宁静/放松,个人回忆/熟悉
不错,,,,,,不错,,
,,,,,,,,
湛蓝江面; 波光粼粼; 梦境般的星辰大海; 济州岛既视感,,坐在礁石上发呆一下午,,一日游路线清晰：中山码头->浦口码头->老火车站->扬子江生态公园,适合拍照的最佳时间段明确（冬季下午3点后）,浪漫; 静谧; 美; 出片,浪漫; 静谧; 有梦境感,联想到济州岛; 有历史感的老火车站
仿佛穿越回旧时光,,秋高气爽，微风徐徐,,路线清晰（从浦口码头步行前往）,已停办客运，作为历史遗迹展示使用,民国初期英式风格; 最文艺的火车站; 有设计感; 有历史感,怀旧; 文艺; 宁静,中国文学史上著名散文《背影》的发生地; 电影取景地; 重要交通枢纽的历史记忆; 有故事; 有文化底蕴
名副其实的落日餐厅; 此番美景也值了,,,味道还算浓郁（奶油蘑菇汤）; 一般般（主厨沙拉）; 一般（黑松露干酪薯条）; 太酸了（BBQ慢烤伊比利亚猪肋排）; 炒饭太湿（生煎肠杂菌烩饭）; 不好吃（提拉米苏）,附近很多地方适合拍照打卡,花钱来这里吃饭就是为了拍照打卡,名副其实的落日餐厅; 美景,浪漫; 有氛围感,跨年夜特别时刻
太美,,风大,,,,好看; 有设计感; 精致; 美,有氛围感; 放松,标志性建筑; 有象征意义
视野更好; 正中间靠窗座位; 日光照射,,,,路线清晰（沿红色线步行）; 提前规划时间,票价便宜; 支持多种支付方式; 换乘优惠; 可以使用自拍杆拍照,值得体验; 有历史感; 出片,人不多时适合游览; 有文化氛围,朱自清《背影》场景; 影视取景地; 历史记忆
,,,,路线清晰（经典文学场景）,,具有历史感和文学意义,怀旧/温馨,有故事; 有文化底蕴; 有回忆
保留原貌; 图文并茂,,,,,功能齐全; 可休息; 可举办party; 教育功能强,有设计感; 有历史感; 原貌还原度高,怀旧; 文化氛围浓厚,历史价值高; 弥补对往事的怀念; 承载旧时记忆
适合欣赏江景,,凉快; 适合户外活动,雨后清新空气,路线清晰（可串联阅江楼、中山码头）,功能良好（适合观景和看火车）,有设计感（玻璃栈道）,宁静; 有活力,适合火车迷; 历史交通元素
一秒穿越民国; 民国风情浓郁,,,,街区布局清晰,功能齐全; 拍照打卡点设计良好,好看; 有设计感; 精致; 协调,有氛围感; 有活力; 浪漫; 怀旧,有历史感; 文艺; 有故事; 有文化底蕴; 有回忆
雄伟庄重; 同框的瞬间; 生动形象; 哈利波特的感觉,,打水漂; 江风,金川河比较臭,有指引; 路线清晰,免费开放; 停车场可用; 自行车道可用; 设施基本完善,雄伟庄重; 生动形象; 有设计感; 有文化氛围,仿佛看到时间轨迹; 宁静放松; 有文化底蕴; 教育意义强,祖国人民的智慧和力量; 有历史感; 有文化氛围; 中国轨道发展历史
如梦似幻; 金黄色; 暮云合璧,渡轮鸣笛声,,小吃香味,路线清晰（从燕子矶至五马渡广场；至上元门至中山码头）,自由行适合深度体验; 气候影响体验质量; 共享单车不便找,如梦似幻; 金黄江面; 滨江风貌协调,宁静; 浪漫; 有烟火气; 当地生活气息,历史感; 李清照诗句意境; 城市文化象征
,,,,路线清晰（从中山码头到浦口码头）,轮渡服务持续运行,文艺风格（正面）,有吸引力,历史交通意义
绝美; 温柔; 打翻的橘子酱; 镀金边; 出片,,天气暖和时可露天用餐,一般般（饮料评价）,公园入口隐蔽但有明确标识指引,设有窗边座位; 提供预约服务; 营业时间覆盖落日时段,绝美; 浪漫; 工业风与温柔融合; 历史感与浪漫并存; 出片率高,温柔; 浪漫; 氛围感强; 别有洞天,历史感; 故事感; 清迈风格
很出片; 傍晚景色特别好,,,小吃香气（暗示）,路线清晰; 指示牌明确,交通便利; 价格实惠; 时间安排合理,有设计感; 出片效果好,放松; 休闲,历史建筑风貌; 文化街区
风景漂亮; 夜景漂亮,,爬楼累; 下楼不累,,路线清晰; 推荐南门进东门出,南门离公交站近; 东门有停车场; 轮渡票价明确; 3楼夹板需额外付费; 玻璃栈道免费; 商场配套方便,精致/粗糙（南门附近地铁施工影响美观）; 干净/脏乱（未提及）; 有设计感/普通（未提及）,风景漂亮; 城市氛围,历史文化景点关联（阅江楼、中山码头等）
,,,,,,,,有历史感; 有故事
,,风吹的感受; 骑行顺畅,,,适合骑行和观景,,,
似曾相识; 千篇一律,,,,街道布局清晰但缺乏特色,商业化功能完善但偏离文化定位,普通; 缺乏独特设计感; 美化过度,缺乏历史氛围; 失真; 商业化过重,对《背影》文学记忆的联想; 对民国文化的象征意义缺失
落日熔金; 视野开阔; 灯光秀漂亮; 极简风格; 手绘地图可爱,,柔软大床; 床头插座方便; 行李轻便舒适; 步行可达,烧饼香气; 活珠子鲜香; 泡面香味,路线清晰; 地铁便捷; 有手绘地图指引,性价比高; 设施齐全; 住宿+出行一体化; 服务贴心; 灯光秀安排合理,灯光秀出片; 民国风格独特; 极简设计感; 手绘地图精致,浪漫; 有氛围感; 适合拍照; 宁静空镜; 有历史感,民国风格的历史联想; 桥梁工业记忆; 手绘地图文艺感
可以看到江豚,,,,路线清晰（从浦口码头到下关）,轮渡价格便宜；观光甲板可选,历史文化街区有历史感,轻松愉快,历史文化街区承载历史记忆
每一帧画面都是氛围感; 水光一色,,,,独特的等待，无需追逐,独特设计满足观赏需求,有设计感; 浪漫; 精致,浪漫; 有氛围感,法式风格; 浪漫意象
灰常出片; 原图直出; 视觉震撼,,行走时需小心（触感提醒）,,路线清晰（进门一直往前走；导航定位明确）,交通便利（地铁+公交组合可达）; 拍照点明确标注,浪漫; 出片; 视觉震撼; 有设计感,浪漫; 安静; 放松,历史与现代结合（火车与高铁）
,,,,直线和曲线之间迷路（过去状态）,,,失落感；市井气息消逝,历史变迁；文化记忆；城市更新
铁轨延展之美; 斜射光线很舒服; 秋意浓浓; 视觉立体感强,,温度变化明显（早晚冷中午热）,,路线清晰; 面积不大容易游览,外部可自由拍摄; 停车方便; 内部不可进入; 设施保护较好,民国特色鲜明; 名不虚传; 最完整百年车站; 文艺气息浓,穿越时光感; 宁静/沉闷; 季节性美感; 历史厚重感,清末民初风貌; 百年建筑; 历史痕迹感; 有文化底蕴
,,,,,现修缮后成为滨江观光带一部分（功能性转变）,建筑风格中西合璧,,有历史感; 有故事; 有象征意义; 有文化底蕴
壮观; 震撼,,,,,功能完善; 历史价值高,壮观; 震撼; 有设计感,庄严; 历史感强,民族自豪感; 历史意义; 工业遗产
开阔江景; 显眼地标,火车声音清晰,江风舒适; 气温宜人,,路线清晰; 可通过地铁+步行抵达,交通便利; 空间适合放松休息; 南堡公园暂未开放影响体验,有设计感; 景观协调; 工业风与自然融合,宁静/轻松; 放松/平静; 有历史感,铁路文化氛围浓厚; 历史遗迹; 城市记忆
,,冷; 大冷天江边等轮渡,,路线清晰（中山码头至浦口码头）,轮渡服务时间调整且分工作日与双休日,民国时期火车站建筑有拍摄价值,历史感（朱自清《背影》中的场景）,文学联想（朱自清《背影》）; 历史感（民国时期火车站）
无法判断,无法判断,无法判断,无法判断,无法判断,无法判断,无法判断,无法判断,有历史感; 有故事; 有文化底蕴
,,,,,,,,有历史感; 有故事; 有象征意义; 有文化底蕴
逆光,,风,,江豚出没不可预测（无方向感）,拍摄难度高（功能不友好）,无法判断,紧张/挑战性强,野生江豚观察具有生态意义
历史厚重感; 文化气息浓郁,,,,路线清晰（轮渡服务）,功能完好，仍在使用中,有设计感; 协调; 有文化底蕴,宁静; 有氛围感; 有历史感,历史记忆深厚; 有文化内涵; 有象征意义
,,,,,,,,
风景特别好; 特别好出片,,,,路线清晰（乘坐3号线再转车可达）,交通便利,适合拍文艺类写真; 风景特别好,适合休闲放松,历史感
,,,,,,,,
Jio美; 橘子色日落; 波涛涌涌,,天气渐热,,路线清晰; 指示牌明确,设施齐全; 有地下停车场; 方便带娃,好看; 出片; 有设计感; 精致,放松; 浪漫; 有活力; 放松,有历史感; 有文化底蕴
害羞（形容阳光不强烈）,水浪声,,,,有凳子休息,安逸又和谐,休闲; 和谐; 年轻有朝气,
像苍蝇小馆,,,鲜,找路困难,需要经过大门进入; 点评高但位置隐蔽,普通/不起眼,老店特色,传统/地道
视野绝佳; 更美,,,,位置清晰（位于民国海军医院旧址对面）,书桌区域实用性强,设计用心; 童趣风格,安静/适合独处,民国海军医院旧址的历史联想
视野开阔,,,,方位明确（西临长江，南面阅江楼）,双地铁环绕; 精装修,高端设计感,高品质居住氛围,地标性房产项目
金色光芒; 太有感觉,听到汽笛声,江风吹得很舒服,,无法判断,观景效果好,出片; 有氛围感,浪漫; 宁静; 放松,熟悉（二刷）
,,,,,,,,
红褐色大理石碑墙; 黑色大理石祭台; 金色字体碑名; 残缺造型,,,,,,有设计感; 有历史厚重感,肃穆; 凝重; 历史沉重感,有历史感; 有文化象征意义; 有纪念意义
非常出片,,,,路线清晰（时间安排明确）,票价便宜; 可刷公交卡; 功能分区明确（停车/座位）,有设计感; 工业风建筑好看; 江景开阔,浪漫; 休闲; 有氛围感,历史感; 工业遗产
黑白模式体现历史感,,,咖啡香味; 啤酒气息,路线清晰（通过渡轮或过江再打车）,商业配套逐渐完善; 正在逐步开放中,体现历史感; 新旧建筑对比有趣,历史氛围浓厚; 正在建设中的活力感,课本中的记忆; 有故事的火车站; 有文化底蕴
非常出片; 巨出片,,,,地点标识明确，容易找到,只需点小吃即可进入拍照，使用方便,有设计感; 工业风; 出片效果好,人少; 安静; 放松,怀旧; 有故事感
,,,,路线清晰; 容易导航,路径连通性好; 方便步行,,,
无法判断,无法判断,无法判断,无法判断,无法判断,无法判断,浪漫,浪漫,无法判断
唤醒百年前的车站记忆; 字迹清晰可见; 蜿蜒崎岖、此起彼伏的铁轨线,,,,路线清晰（通过自驾或轮渡可达）,已永久停运，但作为文化遗产开放参观,保存有民国特色; 出片佳地; 唤醒历史记忆; 改造翻新重现旧时光,恍惚间仿佛走在百年前; 时光荏苒; 落寞后重生,《背影》场景发生地; 影视取景地; 连接11省的历史枢纽; 有故事; 有文化底蕴; 怀旧
,,,,路线清晰（从中山码头到浦口码头）,时间安排明确；价格透明；服务基础功能完善但缺乏多样性,,,
有民国时代的感觉,无法判断,吹风感觉舒适,无法判断,路线清晰（从中山码头到浦口火车站）,轮渡服务功能正常,有民国时代的感觉,宁静/放松,有历史感; 有文化故事
风景优美; 拍照出片; 晚霞迷人,,寒冷,,路线清晰（可搜索导航）,火车可能不开放（需提前查询）,民国风设计感强; 出片效果好; 景色优美,复古怀旧; 浪漫; 有氛围感,民国历史感; 怀旧
完美的构图,,,,桥和太阳角度变化影响拍摄时机,"摄影参数设置合理（f11, iso100）",完美构图; 心中理想的画面,充满挑战性; 有成就感,摄影创作意义; 长江大桥作为城市地标
保存较为完整; 建筑风格独特,,,,,引入书店、民宿、展馆等多元业态,建筑风格独特; 修旧如旧; 历史风貌保存完整,文艺气息浓厚; 具有历史感,见证重大历史事件; 与文学名篇《背影》关联; 影视拍摄地; 中国最文艺火车站之一
,,,分量很足（食物）,路线清晰；有明确的交通指引,轮渡价格实惠；开放时间合理；部分场所需核酸检测,,浦口公园以老年人为主,
开阔江景; 登高远眺; 江上日落,萨克斯音乐,台阶不多; 易攀登,,路线清晰; 时间安排明确,票价合理; 交通便捷; 游览时间适中,历史感强; 景观优美; 新打造街区,轻松休闲; 文化氛围浓,历史纪念意义; 文学关联（朱自清背影）; 文化传承
江豚; 江景; 落日; 潮玩店; 火车元素建筑; 江豚主题设计,,,,路线清晰（多个明确地理位置描述）,设有江豚固定监测点位; 设有江豚文化小站; 江豚主题餐厅; 科学放生指导; 专人讲解江豚文化,最美书屋; 网红打卡点; 江豚主题设计; 历史记忆融合,科普氛围浓厚; 生态友好; 文化底蕴深厚; 亲近自然,长江生态保护意义; 历史记忆; 科研价值; 社会教育功能
,,,,,,,,
太惬意,,徐徐而来的秋风,,路线清晰（沿江边）,景点免费; 可拍照打卡点多,好看; 出片,惬意; 浪漫,有历史感
美得窒息,,,,,,美得窒息; 出片,宁静; 怀旧; 浪漫,历史感; 文化底蕴; 有故事
精致; 有情调,,,,,,精致; 有情调,宁静/喧闹（人不多）,
静悄悄的; 巍峨挺拔; 红瓦米墙; 苍桑感,,,,路线清晰（从中山码头到浦口火车站）,历史功能强（交通枢纽）,有历史感; 苍桑美; 建筑精致,宁静; 庄严; 怀旧,历史厚重感; 文化象征意义; 记忆承载地
,,,,,,,,
,,,,路线清晰（直接定位即可到达）,,,,历史感（老仓库与浦口火车站关联）
,,,,路线清晰（顺着人流走）,电梯损坏影响通行功能; 有替代小道可用,,,
漂亮; 拍照效果好,,,,路线清晰（轮渡时间表明确）,轮渡服务有规律、方便乘坐,日落景观具有摄影价值,浪漫; 有氛围感,中山码头作为南京城市象征之一具有地标意义
,《十二楼的莫文蔚》音乐回忆,,,,便利的早餐服务,,怀旧氛围,个人记忆与时间流逝感
很出片,,,,路线清晰（位于滨江风光带）,适合拍照打卡,好看; 有设计感,有氛围感; 放松,
,,,,,,,,有历史感; 有故事; 有文化底蕴
,,,,路线清晰（进去往左走）,功能明确（拍照点标识清楚）; 交通便利（地铁+公交可达）,,,历史感（绿皮火车元素）
风景片段; 星星,,躺在地板上,,路线清晰,沿途商业设施齐全; 可以休息,风景优美; 江豚景观有特色,宁静; 放松; 浪漫,人生感悟; 风景与人生的联系
焕然一新; 全新的世界; 追忆与重逢; 驻足感怀,,,,路线清晰（从下关到大马路）,街区修缮提升功能性,新旧交融设计感; 质朴沧桑美感; 有历史感/现代感,怀旧; 感怀; 文艺; 有氛围感,历史记忆关联; 朱自清文学联想; 文化传承
美美的; 分外迷人; 岁月沧桑的痕迹,轮渡的汽笛声,,,路线清晰（地铁+公交+步行）; 容易迷路（公交车方向需注意）,可用公交二维码进入轮渡; 游客专属座位; 十几分钟过江时间短,有设计感（霓虹灯浦口站）; 有点旧（浦口码头）,有氛围感; 有故事; 怀旧,经典文学场景再现; 有历史感; 有回忆
最美,,轻抚,,,,最美,浪漫,
随便拍都很出片,,轻松舒服,,路线清晰,路径连续、易于行走,好看; 出片,轻松; 放松,有历史感; 有故事
熟悉的变化; 华丽转身,老鼠狂欢,,,路线清晰（公交线路明确）,轮渡价格合理; 班次信息完整,城市更新后的现代感,怀旧; 感激; 治愈,个人成长记忆; 有故事; 有回忆
美,,,,,,美,壮观/美丽,标志性景观
浪漫,,,,,,浪漫,浪漫,
完整民国风貌; 米黄色主楼; 英式建筑风格,,,,轮渡和铁路路线清晰,轮渡运营时间明确; 可使用电子支付,保存完好; 具有历史感; 有设计感,文艺; 有故事; 有回忆,历史厚重感; 文化传承; 重大历史事件关联
,,,,路线清晰（通过小路可达）,交通便利（可打车直达）,有设计感（大桥作为标志性建筑）,独特（作为中国首座自建铁路公路两用桥）,有历史感; 有文化底蕴; 有象征意义（中国桥梁建设里程碑）
,,,,,,可爱; 有趣,,生态重要性; 文化象征意义; 历史感
,,,,无法判断,无法判断,无法判断,寻求宁静/清净,追求内心平和或逃离喧嚣
,,,,路线清晰（从下关历史陈列馆到浦口火车站旧址）,轮渡票价便宜；支付方式便捷；发船频率高,有设计感；有历史感,有历史氛围感；有文化气息,有历史感；有文化底蕴；怀旧
,,,,路线清晰但有变更,电梯暂时无法使用; 游览动线调整,,,南京长江大桥的历史与交通意义
美不胜收,,,,路线清晰（从中山码头到南京长江大桥）,距离适中,不错; 有历史感,有历史感; 文化氛围,有故事; 有文化底蕴
出片; 亮灯夜景,,,,路线清晰（导航提示）,免费; 有停车场; 需打车接驳; 亮灯时间明确,出片; 最佳拍摄地,人不多,历史感; 争气桥; 长江第一座自建桥
,,,,,,,有历史感; 有文化底蕴,有历史感; 有象征意义; 有故事; 有文化底蕴
光影效果极佳,,泥泞的道路（回忆）,,路线清晰（推荐路线）,轮渡服务可用; 自驾停车便利,有设计感; 有历史感; 出片; 精致/粗糙（锈迹斑斑）,宁静; 有氛围感; 有历史厚重感; 放松,有历史记忆; 怀旧; 有故事; 有文化底蕴
很有感觉; 国外风情; 蓝调时刻; 干净整洁,,可以近距离碰到江水,,路线清晰（东起南堡公园，西至中山码头）,配套设施齐全; 导航明确; 可徒步可坐船,好看; 有设计感; 出片,浪漫; 放松; 有氛围感,历史感; 文化感; 怀旧
,,步行10分钟到达,,路线清晰（导航到南堡公园）,地铁购票机方便；公交支付便捷；公共交通网络完善,,,
壮观; 绝美; 诗意; 中西文化交融,,心跳加速的刺激感,,路线清晰（从中山码头乘轮渡到浦口码头）,交通便利; 停车方便; 下午5点半至6点人流较少,有设计感; 精致; 有历史感; 文艺,有氛围感; 有活力; 放松; 浪漫; 怀旧,历史见证; 文化传承; 《背影》文学联想; 情感记忆
,,,,,,,,组织架构清晰; 管理权属明确
展现大山大水的金陵古都气象,,步行时间过长,,人行步道流线清晰,步行时间过长需设驿站改善功能性,展现大山大水的金陵古都气象; 设计融入历史传说,展现金陵古都气象; 提升步行赏景的舒适度（未来预期）,结合达摩一苇渡江传说; 展现金陵古都气象
美不胜收; 出片,,微风轻抚,,路线清晰,设施齐全; 咖啡馆和餐馆可用,好看; 有设计感; 精致; 出片,浪漫; 放松; 有氛围感; 宁静,历史感; 怀旧; 有故事
能看到岁月痕迹,,,,,候车大厅已封闭; 月台无法进入,有历史感; 英式建筑风格,怀旧; 有故事; 有文化底蕴,与《背影》关联; 孙中山灵柩运输地; 承载历史意义
有种在海边的既视感; 橘黄色的日落光; 浪漫,,骑行舒适; 路线平坦,一口甘甜; 提前感受到夏天的味道,路线清晰（从中山码头到下关火车公园）,免费观看日落的好机位,浪漫; 出片; 有设计感,宁静; 放松; 浪漫,只有本地人才知道的免付费机位; 历史感建筑
绚丽多彩; 钢铁巨兽; 锈迹斑斑,,,,入口难找; 封闭后导航困难,曾经功能完善（有车道、路灯、座椅）; 当前使用不便（封闭）,昔日辉煌; 有历史感; 钢铁巨兽震撼,宁静; 松弛; 怀旧,新中国工业水平象征; 可能重新开放; 历史记忆
,,,,,,,,历史感; 有故事; 有文化底蕴; 有象征意义
尽收眼底,,游轮很稳,,路线清晰（环形航线）,可提前预定; 分层座位设置; 可自由活动,震撼; 尽收眼底,有活力; 有趣,有历史文化感; 有城市特色
,,风大（推断）,,,有便利设施; 有观景平台,,,
金色航道; 若隐若现; 泛黄; 振聋发聩,汽笛声,踏过392级台阶,美龄粥,路线清晰（34路公交车博爱线）,公交日票方便; 套票实用; 不适合住宿,有设计感; 有历史感; 精致; 协调,历史厚重; 有氛围感; 文艺; 浪漫,有历史感; 有文化底蕴; 有回忆
灯火通明; 热火朝天,轰鸣声打破了宁静,,,无法判断,,热火朝天（积极）；夜间施工影响宁静（负面）,喧闹; 忙碌; 打破宁静,现代化建设进程
,,风大影响出行,,路线清晰但缺乏实时指引,停航通知机制不完善; 摆渡公交不可靠; 缺乏明确等待指引,,混乱; 不确定,
清晰度不足（因焦段限制）,,,,位置明确，位于下关火车主题公园可观赏长江,观测点适合拍摄江景和江豚,有观赏价值（江豚出没）,自然生态感; 观察野生动物的新奇感,有生态保护意义; 有回忆价值
六朝烟雨; 明城墙秘境; 鬼脸城墙; 四季花海; 工业朋克风格,,,,路线清晰（三个明确主题路线）,功能分区明确（不同主题路线满足不同需求）,有设计感; 精致; 协调; 有历史感; 文艺,有氛围感; 有活力; 放松; 浪漫; 宁静,有历史感; 文化底蕴; 怀旧; 有故事
江景优美,,,,路线清晰（沿江行走）,文创店实用但部分关闭,文创设计有吸引力; 江豚可爱,轻松愉快; 惊喜感,生态教育意义; 海洋生物保护意识
可出片,,可骑行,,路线清晰; 入口明确,方便进入; 可骑行; 可野餐,好看; 出片,放松; 宁静,有历史感; 有文化意义
不够清透; 犹抱琵琶半遮面; 最后的热烈,,,,路线清晰（中山码头-下关火车主题园-南堡公园）,轮渡单程2元; 小吃价格不贵; 安全提示明确,有设计感; 有历史感; 出片; 浪漫; 民国风情浓郁,浪漫; 怀旧; 放松; 有氛围感,厚重的历史感; 打开南京记忆; 曾经的热闹与繁华
蓝调高透天气应该更好看,高铁呼啸声,拍摄时间紧张,,位置清晰（桥北万象汇顶楼）,作为摄影观景点功能尚可,视觉吸引力强；有拍摄价值,现代感; 城市氛围,城市地标意义
,,,,,,,,有历史感; 有文化底蕴; 有故事; 熟悉; 怀旧; 有象征意义
,,,,,,,,
观景很棒; 美的不要不要的,伴随着音乐,坐了好久,,路线清晰（从中山码头到浦口码头）,轮渡服务价格便宜、基础功能完善,伴随音乐观景很有氛围感,放松; 有氛围感,朱自清《背影》文学联想
橘子海; 江景视野开阔,,清凉感,,路线清晰（突发决定）,便捷（刷交通卡即可）；性价比高（10元不亏）,出片/好看（橘子海、日落）,宁静/放松（人少）,
阳光柔和,,,,,免费,出片,有氛围感,有历史感
超好看; 超好拍; 景色美; 橘子海,,骑行舒适; 吹江风,馄饨香味,路线清晰; 全程3公里,轮渡价格便宜（2元）; 骑行舒适; 设施齐全,复古; 有设计感; 精致; 协调; 有历史感,宁静; 有氛围感; 有活力; 怀旧; 放松,民国历史; 朱自清文学记忆; 影视取景地; 有故事; 有文化底蕴
工业感满满; 易出片,,跳上跳下,,路线清晰,设施基本完善，适合短暂停留,工业风有设计感; 视觉协调,放松; 宁静,有历史感; 有故事
湛蓝; 海天一色; 像海滩一样,潮起潮落,踏在砾石上格外惬意,,视野开阔、一望无际,宽敞的沙滩适合游人活动,有美感; 出片; 有画面感; 如梦似幻,宁静; 安静; 放松; 有诗意,江滩与海滩的联想; 水域意象的延伸
美疯了; 橘子海; 饱和度鲜艳; 亮部清晰,,,,路线清晰（中山码头↔浦口码头）,交通便利（地铁、单车、公交）、亮灯时间明确,出片; 有设计感; 视觉震撼,浪漫; 有氛围感; 有活力,城市地标; 有回忆/关联感
,,,,,,,,
360度无死角的美丽; 不要太好拍; 岁月静好,无法判断,无法判断,无法判断,天台布局清晰易达,适合拍照; 举办动漫主题活动,出片; 有设计感; 美观,治愈; 宁静; 浪漫,地标性建筑; 岁月静好
,,,,,,,,
,,,,,,,,
,,,,,,,有氛围感; 有历史感,朱自清《背影》文学联想; 依萍送别场景影视联想
蛮壮观; 漂亮; 视野好,,,,路线清晰; 定位明确,班次多; 刷公交卡方便; 小朋友免费; 上下甲板选择,漂亮; 出片; 有设计感,令人惊奇; 自豪; 愉快,历史记忆（《背影》）; 文化意义（四大名楼）; 影视取景地; 建设成就（长江大桥）
浪漫; 开阔江景; 奢华精致,,船上设施舒适,,环形路线清晰,载客量大; 设施齐全; 功能多样,奢华精致; 有设计感,浪漫; 活力,沿岸地标串联; 文化体验
,,,,,,,,历史价值
,,,,,,,,
开阔江景,,,,路线清晰（位于中山码头附近）,方便到达; 免费开放; 时间明确,有设计感; 有历史感; 协调,有氛围感; 有故事; 有文化底蕴,有历史感; 有故事; 有文化底蕴
,,,,,,,,
灯光美丽,,,,路线清晰,方便游览; 设施完善,有设计感; 视觉美观,浪漫; 有氛围感,历史感; 文化感
,,,,,,,,
黑色江豚,,,,路线清晰（通过轮渡到达）,轮渡便宜实用；江豚观赏地有效果,对江豚颜色的新奇感（黑色）,有收获感,江豚观赏活动具有教育意义或科普价值
文艺气息; 具有民国历史感,,,,路线清晰（从浦口火车站到长江大桥）,浦口火车站尚未开放,具有文艺气息; 有历史感,怀旧; 有故事感,承载个人童年记忆; 体现民国历史
保留原有建筑风格; 修旧如旧; 成为点睛之笔,,,,路线清晰（宁浦航线）,轮渡服务基础功能完善; 单程票价实惠; 可使用公交卡优惠,民国风格建筑精致; 修旧如旧协调; 成为风景亮点,慢生活标签; 网红打卡地; 有历史感,孙中山先生纪念意义; 历史变迁见证; 文化底蕴深厚
阳光明媚; 温馨,,风大,,无法判断,店铺提供舒适的休息场所,像家; 温馨,舒适; 放松,熟悉感; 家的联想
很美; 仙境般的; 美到令人窒息; 梦中绿野仙踪; 美如油画,,凉风吹过脸庞; 微风拂面,,路线清晰（七彩荷花大道→池杉栈道→萌宠园→池杉水上森林→返程）,建议坐接驳车; 免费停车场; 开放时间明确; 自驾方便,美到令人窒息; 梦中绿野仙踪; 美如油画; 好拍,仙境般的; 放松的; 宁静的; 如梦似幻的,绿野仙踪; 油画意境
浅浅的拍照（暗示光线或场景一般）,,,,无法判断,春节期间正常营业,普通/一般,普通夜晚氛围,
好看,,,,,,好看/有设计感,,
光线柔和; 更加梦幻; 出片率高,火车呼啸声,江风吹拂; 江边玩水; 湿滑地面,食物香味,路线清晰; 标识明确,免费开放; 适合带娃; 设施完善,震撼大片; 穿越时光; 有设计感,亲子友好; 有趣味性; 家庭温馨,老南京生活记忆; 铁路历史; 影视取景地
,,,,,作为交通枢纽的功能性（隐含）,,,历史感; 战争背景联想; 社会民生状况联想
无法判断,无法判断,无法判断,无法判断,无法判断,无法判断,无法判断,无法判断,无法判断
